image,fine_label,coarse_label
cichlid_fish_s_000231.png,1,1
crocodile_s_000941.png,27,15
caterpillar_s_000681.png,18,7
crocodylus_porosus_s_000513.png,27,15
salix_purpurea_s_000649.png,96,17
panthera_pardus_s_000095.png,42,8
bartlett_pear_s_000598.png,57,4
fox_s_002109.png,34,12
shark_s_001356.png,73,1
ladybug_s_000188.png,7,7
manual-shrew001.png,74,16
shrew_s_000383.png,74,16
pachycephalosaurus_s_001479.png,29,15
coast_live_oak_s_000328.png,52,17
motorway_s_000384.png,68,9
whale_s_001560.png,95,0
train_s_003062.png,90,18
palm_tree_s_001508.png,56,17
armchair_s_000632.png,20,6
stingray_s_000377.png,67,1
rabbit_ears_s_000577.png,65,16
butterfly_orchid_s_000404.png,54,2
tulipa_clusiana_s_000328.png,92,2
motorcycle_s_002275.png,48,18
bartlett_pear_s_000230.png,57,4
guitarfish_s_000870.png,67,1
possum_s_001774.png,64,12
bowl_s_000606.png,10,3
salix_alba_s_000429.png,96,17
apis_mellifera_s_001854.png,6,7
sugar_maple_s_000888.png,47,17
sweet_pepper_s_002303.png,83,4
palm_tree_s_000040.png,56,17
tiger_s_000736.png,88,8
fieldmouse_s_000082.png,50,16
castor_fiber_s_000442.png,4,0
otter_s_001050.png,55,0
adriatic_sea_s_000082.png,71,10
butterfly_s_000790.png,14,7
castle_s_000662.png,17,9
sweet_pepper_s_002217.png,83,4
raccoon_s_002193.png,66,12
closet_s_002240.png,94,6
sweet_pepper_s_000618.png,83,4
possum_s_001104.png,64,12
orchid_s_000439.png,54,2
surveillance_system_s_000115.png,87,5
sea_s_001481.png,71,10
bus_s_000078.png,13,18
cockroach_s_002273.png,24,7
television_system_s_000748.png,87,5
tractor_s_001120.png,89,19
ankylosaurus_s_000470.png,29,15
neomys_fodiens_s_000036.png,74,16
boardinghouse_s_000336.png,37,9
apis_mellifera_s_001745.png,6,7
spider_s_000860.png,79,13
television_s_001821.png,87,5
cichlid_s_001814.png,1,1
bactrian_camel_s_000036.png,15,11
palm_tree_s_001119.png,56,17
oak_tree_s_001393.png,52,17
orange_s_002545.png,53,4
bosc_s_000041.png,57,4
cloud_s_000175.png,23,10
nematode_worm_s_000019.png,99,13
pine_tree_s_001027.png,59,17
kangaroo_s_000021.png,38,11
pickup_truck_s_001565.png,58,18
snail_s_000022.png,77,13
tiger_beetle_s_001372.png,7,7
trout_s_001400.png,91,1
raccoon_s_000649.png,66,12
striped_skunk_s_001611.png,75,12
butterfly_s_002440.png,14,7
right_whale_s_001743.png,95,0
lawn_mower_s_002254.png,41,19
palace_s_000937.png,17,9
river_otter_s_000781.png,55,0
field_s_000724.png,60,10
table_s_000754.png,84,6
sea_turtle_s_000819.png,93,15
woods_s_000069.png,33,10
rocket_s_000021.png,69,19
caterpillar_s_001027.png,18,7
indian_elephant_s_001687.png,31,11
electric_ray_s_000404.png,67,1
squirrel_s_000027.png,80,16
leopard_s_001860.png,42,8
house_s_000876.png,37,9
cirrocumulus_s_001158.png,23,10
safety_bike_s_001338.png,8,18
cirrocumulus_s_000281.png,23,10
beer_can_s_000026.png,16,3
safety_bicycle_s_001705.png,8,18
palm_tree_s_000382.png,56,17
bunk_s_000250.png,5,6
kangaroo_s_000972.png,38,11
pop_bottle_s_001440.png,9,3
motor_mower_s_000401.png,41,19
flounder_s_001067.png,32,1
access_road_s_001401.png,68,9
bunk_s_000127.png,5,6
chimpanzee_s_000964.png,21,11
adam_s_000725.png,46,14
female_child_s_000436.png,35,14
water_shrew_s_000341.png,74,16
goblet_s_000053.png,28,3
goblet_s_001509.png,28,3
pickup_s_000600.png,58,18
sea_turtle_s_001876.png,93,15
dungeness_crab_s_000185.png,26,13
alp_s_001966.png,49,10
rorqual_s_001539.png,95,0
salix_purpurea_s_000249.png,96,17
sunflower_s_002319.png,82,2
crab_s_001318.png,26,13
streetcar_s_000923.png,81,19
train_s_001428.png,90,18
caterpillar_s_000721.png,18,7
hand_mower_s_000099.png,41,19
lamp_s_000259.png,40,5
dromedary_s_000843.png,15,11
computer_keyboard_s_000900.png,39,5
black_woman_s_001662.png,98,14
expressway_s_000324.png,68,9
hamster_s_000598.png,36,16
hedgehog_s_001137.png,63,12
snake_s_000006.png,78,15
whale_s_001663.png,95,0
mist_s_000036.png,23,10
mount_s_000601.png,49,10
red_fox_s_000378.png,34,12
wine_palm_s_000045.png,56,17
castor_fiber_s_000072.png,4,0
lutra_canadensis_s_000118.png,55,0
coluber_hippocrepis_s_000025.png,78,15
red_fox_s_000044.png,34,12
bowl_s_001448.png,10,3
harvest_mouse_s_001089.png,50,16
sunflower_s_001118.png,82,2
oriental_roach_s_000162.png,24,7
goldfish_s_000183.png,1,1
pinus_edulis_s_000339.png,59,17
delphinus_delphis_s_000062.png,30,0
poppy_s_001826.png,62,2
rorqual_s_000926.png,95,0
oriental_roach_s_000001.png,24,7
house_s_000206.png,37,9
palm_tree_s_000031.png,56,17
goblet_s_001143.png,28,3
electric_ray_s_000752.png,67,1
aegean_s_000117.png,71,10
elephant_s_000262.png,31,11
butterfly_s_001187.png,14,7
forest_s_001100.png,33,10
turtle_s_002071.png,93,15
panthera_pardus_s_000829.png,42,8
tulip_s_000632.png,92,2
wood_s_000378.png,33,10
opossum_s_000994.png,64,12
crocodylus_niloticus_s_000216.png,27,15
car_train_s_001390.png,90,18
orchid_s_001657.png,54,2
school_bus_s_001665.png,13,18
cloud_s_001975.png,23,10
streetcar_s_001666.png,81,19
red_fox_s_000893.png,34,12
wardrobe_s_001892.png,94,6
timber_wolf_s_001324.png,97,8
alarm_clock_s_000024.png,22,5
mus_musculus_s_001310.png,50,16
harvest_mouse_s_000030.png,50,16
castor_canadensis_s_001106.png,4,0
train_s_003035.png,90,18
alarm_clock_s_001161.png,22,5
possum_s_000370.png,64,12
eating_apple_s_000491.png,0,4
engraving_s_000121.png,61,3
butterfly_s_002971.png,14,7
king_of_beasts_s_001298.png,43,8
dozer_s_000566.png,89,19
lady_tulip_s_000724.png,92,2
rainbow_trout_s_000899.png,91,1
tin_can_s_001489.png,16,3
castle_s_000290.png,17,9
lift_bridge_s_000279.png,12,9
bartlett_pear_s_000281.png,57,4
wardrobe_s_001936.png,94,6
sea_turtle_s_000175.png,93,15
guitarfish_s_000319.png,67,1
field_s_000441.png,60,10
house_s_000335.png,37,9
sugar_maple_s_000027.png,47,17
snake_s_000367.png,78,15
lapin_s_000994.png,65,16
pear_s_001647.png,57,4
lawn_mower_s_001951.png,41,19
mount_s_000960.png,49,10
nile_crocodile_s_000396.png,27,15
missile_s_001041.png,69,19
electric_lamp_s_000661.png,40,5
camel_s_000039.png,15,11
hognose_snake_s_000157.png,78,15
causeway_s_000531.png,68,9
house_mouse_s_000560.png,50,16
cloud_s_002402.png,23,10
lady_tulip_s_000658.png,92,2
arabian_camel_s_000108.png,15,11
kangaroo_s_001856.png,38,11
raccoon_s_000981.png,66,12
tiger_beetle_s_000169.png,7,7
spider_s_001916.png,79,13
tiger_s_002383.png,88,8
palm_tree_s_002251.png,56,17
orchid_s_000578.png,54,2
mushroom_s_001084.png,51,4
poppy_s_000051.png,62,2
raccoon_s_001937.png,66,12
cows_s_001601.png,19,11
panthera_leo_s_000943.png,43,8
shrew_s_000170.png,74,16
stingray_s_002009.png,67,1
osier_s_000455.png,96,17
lamp_s_000618.png,40,5
bunk_s_000010.png,5,6
caterpillar_s_001075.png,18,7
castle_s_000245.png,17,9
mourning_cloak_s_000062.png,14,7
lobster_s_000247.png,45,13
pickup_s_001011.png,58,18
ankylosaurus_s_000849.png,29,15
soda_can_s_001262.png,16,3
southern_live_oak_s_000195.png,52,17
honeybee_s_001512.png,6,7
turtle_s_000382.png,93,15
kangaroo_s_002028.png,38,11
mount_s_000009.png,49,10
black_woman_s_000738.png,98,14
goldfish_s_002331.png,1,1
motor_mower_s_000542.png,41,19
lift_bridge_s_000107.png,12,9
sweet_pepper_s_000039.png,83,4
panthera_pardus_s_000663.png,42,8
mushroom_s_000172.png,51,4
panthera_leo_s_001835.png,43,8
telephone_s_001763.png,86,5
electric_lamp_s_000335.png,40,5
kangaroo_s_001909.png,38,11
rabbit_ears_s_000323.png,65,16
coffee_can_s_000915.png,16,3
closet_s_000016.png,94,6
wardrobe_s_000343.png,94,6
trout_s_002243.png,91,1
infant_s_000019.png,2,14
rainbow_trout_s_000661.png,91,1
lawn_mower_s_000961.png,41,19
panthera_leo_s_000303.png,43,8
sea_trout_s_000091.png,91,1
mako_s_000813.png,73,1
armoured_combat_vehicle_s_000118.png,85,19
sweet_pepper_s_000018.png,83,4
squirrel_s_000753.png,80,16
male_child_s_000984.png,11,14
pinon_pine_s_000108.png,59,17
planarian_s_000428.png,99,13
crab_s_000034.png,26,13
flounder_s_001328.png,32,1
willow_s_000015.png,96,17
wolf_s_001733.png,97,8
rose_s_001619.png,70,2
lamp_s_001065.png,40,5
maple_s_000269.png,47,17
house_s_000702.png,37,9
pickup_truck_s_002482.png,58,18
red_delicious_s_000257.png,0,4
forest_s_001712.png,33,10
lamp_s_000779.png,40,5
serengeti_plain_s_000017.png,60,10
shark_s_000706.png,73,1
palm_s_001537.png,56,17
table_s_002896.png,84,6
racoon_s_000409.png,66,12
infant_s_000112.png,2,14
castle_s_000339.png,17,9
caterpillar_s_000984.png,18,7
spider_s_002775.png,79,13
butterfly_orchid_s_001442.png,54,2
halibut_s_000520.png,32,1
pickup_s_000142.png,58,18
lawn_mower_s_000774.png,41,19
army_tank_s_001503.png,85,19
cup_s_001130.png,28,3
mountain_rose_s_001221.png,70,2
rabbit_s_000022.png,65,16
raccoon_s_000039.png,66,12
golden_hamster_s_000092.png,36,16
field_s_003022.png,60,10
bulldozer_s_000871.png,89,19
beer_bottle_s_000003.png,9,3
sunflower_s_001953.png,82,2
young_girl_s_001992.png,35,14
phone_s_002253.png,86,5
bungalow_s_000240.png,37,9
castor_canadensis_s_001074.png,4,0
couch_s_001610.png,25,6
school_bus_s_000449.png,13,18
butterfly_ray_s_000691.png,67,1
palm_s_001459.png,56,17
army_tank_s_000692.png,85,19
bear_cub_s_000039.png,3,8
sweet_pepper_s_000660.png,83,4
breakfast_table_s_000362.png,84,6
squirrel_s_002294.png,80,16
television_system_s_000713.png,87,5
minibike_s_000855.png,48,18
squirrel_s_000133.png,80,16
shumard_oak_s_000738.png,52,17
fur_seal_s_000259.png,72,0
skyscraper_s_001256.png,76,9
bear_cub_s_000543.png,3,8
car_train_s_000568.png,90,18
hamster_s_001285.png,36,16
bus_s_000291.png,13,18
right_whale_s_000385.png,95,0
clock_s_000030.png,22,5
dolphin_s_002147.png,30,0
cloud_s_000473.png,23,10
rabbit_s_000995.png,65,16
wolf_s_001683.png,97,8
highway_s_000401.png,68,9
palm_tree_s_001475.png,56,17
rose_s_001029.png,70,2
squirrel_s_000510.png,80,16
squirrel_s_001043.png,80,16
cloud_s_000781.png,23,10
tv_s_000136.png,87,5
rose_s_001173.png,70,2
snake_s_000159.png,78,15
poppy_s_001038.png,62,2
crocodylus_niloticus_s_000231.png,27,15
fur_seal_s_000710.png,72,0
salix_alba_s_000115.png,96,17
bed_s_001694.png,5,6
bicycle_s_002132.png,8,18
intercontinental_ballistic_missile_s_000045.png,69,19
marmalade_orange_s_000290.png,53,4
camel_s_000002.png,15,11
forest_s_001174.png,33,10
pot_s_000023.png,16,3
tiger_beetle_s_001048.png,7,7
house_mouse_s_001563.png,50,16
computer_keyboard_s_000999.png,39,5
butterfly_s_002176.png,14,7
main_road_s_000319.png,68,9
seville_orange_s_000679.png,53,4
train_s_000284.png,90,18
built_in_bed_s_001422.png,5,6
crocodylus_niloticus_s_000622.png,27,15
serengeti_s_001481.png,60,10
crocodylus_niloticus_s_000164.png,27,15
bed_s_000575.png,5,6
pickup_s_000131.png,58,18
tractor_s_000615.png,89,19
kangaroo_s_000184.png,38,11
lizard_s_001319.png,44,15
armoire_s_000228.png,94,6
turbot_s_000177.png,32,1
pisanosaurus_s_000085.png,29,15
masked_shrew_s_000043.png,74,16
porcupine_s_001049.png,63,12
castor_fiber_s_000882.png,4,0
video_s_000234.png,87,5
cattle_s_000756.png,19,11
crocodile_s_000171.png,27,15
rose_s_001111.png,70,2
cattle_s_000629.png,19,11
train_s_001851.png,90,18
pickup_s_000698.png,58,18
chimp_s_000151.png,21,11
seal_s_002003.png,72,0
castor_fiber_s_000726.png,4,0
silver_maple_s_000667.png,47,17
poppy_s_001274.png,62,2
rainbow_trout_s_001744.png,91,1
phone_s_001527.png,86,5
lamp_s_001229.png,40,5
pine_s_000723.png,59,17
argiope_aurantia_s_000023.png,79,13
footbridge_s_000221.png,12,9
raccoon_s_001490.png,66,12
minibike_s_000218.png,48,18
ceratopsian_s_000528.png,29,15
red_delicious_s_000282.png,0,4
brown_snail_s_000030.png,77,13
red_fox_s_000499.png,34,12
carpenter_bee_s_000353.png,6,7
alp_s_000446.png,49,10
camel_s_000919.png,15,11
disciotis_venosa_s_000076.png,51,4
shark_s_001188.png,73,1
shark_s_001901.png,73,1
oilcan_s_001417.png,16,3
skunk_s_000835.png,75,12
halibut_s_000105.png,32,1
beetle_s_002069.png,7,7
computer_keyboard_s_000313.png,39,5
tiger_beetle_s_001272.png,7,7
volcano_s_000035.png,49,10
butterfly_s_000018.png,14,7
nematode_worm_s_000492.png,99,13
chimpanzee_s_001073.png,21,11
oxen_s_001748.png,19,11
golden_delicious_s_000504.png,0,4
squirrel_s_000533.png,80,16
bear_s_001817.png,3,8
safety_bike_s_000178.png,8,18
dromedary_s_000743.png,15,11
television_s_000013.png,87,5
stingray_s_001152.png,67,1
whiskey_bottle_s_000613.png,9,3
sunflower_s_002184.png,82,2
salix_alba_s_000502.png,96,17
panthera_pardus_s_000106.png,42,8
tree_squirrel_s_000439.png,80,16
castor_fiber_s_001032.png,4,0
bachelor_girl_s_000694.png,98,14
streetcar_s_000332.png,81,19
castor_canadensis_s_000655.png,4,0
striped_skunk_s_000162.png,75,12
fishbowl_s_001665.png,10,3
willow_tree_s_000903.png,96,17
bed_s_000043.png,5,6
rorqual_s_001685.png,95,0
lawn_mower_s_001226.png,41,19
winter_flounder_s_000792.png,32,1
step_rocket_s_000007.png,69,19
trout_s_001614.png,91,1
motorcycle_s_001584.png,48,18
rosebush_s_001692.png,70,2
clavier_s_000362.png,39,5
male_child_s_001312.png,11,14
baby_s_000855.png,2,14
shumard_oak_s_000083.png,52,17
wolf_s_002354.png,97,8
tiger_beetle_s_000173.png,7,7
pinyon_s_000051.png,59,17
pickup_s_001812.png,58,18
caryota_urens_s_000449.png,56,17
sunflower_s_000572.png,82,2
pickup_truck_s_002641.png,58,18
armchair_s_000370.png,20,6
drawbridge_s_000789.png,12,9
pear_s_000027.png,57,4
elephant_s_002021.png,31,11
oriental_cockroach_s_000612.png,24,7
computer_keyboard_s_000299.png,39,5
streetcar_s_001852.png,81,19
willow_tree_s_002032.png,96,17
kangaroo_s_001270.png,38,11
leopard_s_001140.png,42,8
black_woman_s_000477.png,98,14
manual-skunk040.png,75,12
couch_s_001194.png,25,6
clavier_s_000731.png,39,5
water_shrew_s_000496.png,74,16
temple_orange_s_000147.png,53,4
drawbridge_s_001748.png,12,9
armoire_s_000031.png,94,6
syrian_hamster_s_000091.png,36,16
poppy_s_001731.png,62,2
fur_seal_s_000644.png,72,0
tin_can_s_001870.png,16,3
fox_s_000980.png,34,12
reclining_chair_s_000374.png,20,6
tank_s_000443.png,85,19
mushroom_s_000047.png,51,4
bell_pepper_s_000741.png,83,4
hedgehog_s_000301.png,63,12
bartlett_pear_s_000169.png,57,4
salix_viminalis_s_000380.png,96,17
world_trade_center_s_000356.png,76,9
caterpillar_s_001033.png,18,7
macoun_s_001388.png,0,4
roundworm_s_000278.png,99,13
safety_bicycle_s_000162.png,8,18
hedgehog_s_001196.png,63,12
red_fox_s_002211.png,34,12
goldfish_s_001183.png,1,1
crocodylus_porosus_s_000496.png,27,15
clock_s_000396.png,22,5
nullarbor_plain_s_000248.png,60,10
pickup_truck_s_001654.png,58,18
abel_s_000349.png,46,14
raccoon_s_002766.png,66,12
ankylosaurus_s_000010.png,29,15
plate_iron_s_000175.png,61,3
dessert_plate_s_000373.png,61,3
sofa_s_000145.png,25,6
poppy_s_001945.png,62,2
trout_s_002729.png,91,1
motorcycle_s_001392.png,48,18
shark_s_002007.png,73,1
otter_s_001467.png,55,0
chimp_s_002101.png,21,11
oriental_cockroach_s_001460.png,24,7
adam_s_000211.png,46,14
bottle_s_000491.png,9,3
bulldozer_s_002204.png,89,19
little_girl_s_000353.png,35,14
ladybug_s_000483.png,7,7
bear_cub_s_000759.png,3,8
manual-skunk018.png,75,12
racoon_s_000095.png,66,12
mountain_rose_s_001229.png,70,2
wallaby_s_000119.png,38,11
ribbon_worm_s_000184.png,99,13
garden_snail_s_001067.png,77,13
skyscraper_s_001922.png,76,9
tulip_s_001665.png,92,2
caterpillar_s_001378.png,18,7
panthera_leo_s_001341.png,43,8
lion_s_000097.png,43,8
mount_s_000492.png,49,10
right_whale_s_001056.png,95,0
hedgehog_s_000106.png,63,12
goblet_s_001534.png,28,3
shrew_s_000606.png,74,16
lamp_s_001111.png,40,5
soda_can_s_001121.png,16,3
bowl_s_001329.png,10,3
sweet_pepper_s_000038.png,83,4
rose_s_001724.png,70,2
river_otter_s_000291.png,55,0
sofa_s_000335.png,25,6
male_child_s_000605.png,11,14
crocodylus_porosus_s_000968.png,27,15
worm_s_000048.png,99,13
banded_gecko_s_000016.png,44,15
golden_hamster_s_000313.png,36,16
bulldozer_s_000364.png,89,19
argiope_aurantia_s_000836.png,79,13
delphinus_delphis_s_000771.png,30,0
tulipa_clusiana_s_000147.png,92,2
tractor_s_001587.png,89,19
pickup_s_000755.png,58,18
tiger_beetle_s_000064.png,7,7
arabian_camel_s_000920.png,15,11
navel_orange_s_000323.png,53,4
car_train_s_000117.png,90,18
couch_s_001933.png,25,6
tiger_beetle_s_000923.png,7,7
beer_bottle_s_001376.png,9,3
man_s_000455.png,46,14
shortfin_mako_s_000390.png,73,1
eve_s_000309.png,98,14
rorqual_s_000854.png,95,0
raccoon_s_001941.png,66,12
cattle_s_000744.png,19,11
armoured_combat_vehicle_s_000073.png,85,19
streetcar_s_000715.png,81,19
shark_s_002297.png,73,1
elephant_s_000015.png,31,11
panthera_pardus_s_000044.png,42,8
chimp_s_002418.png,21,11
electric_lamp_s_000171.png,40,5
worm_s_000263.png,99,13
dessert_plate_s_000315.png,61,3
icbm_s_000730.png,69,19
least_shrew_s_000004.png,74,16
otter_s_000833.png,55,0
computer_keyboard_s_000888.png,39,5
honeybee_s_000372.png,6,7
red_fox_s_000801.png,34,12
golden_hamster_s_000001.png,36,16
bicycle_s_001814.png,8,18
stingray_s_000434.png,67,1
honeybee_s_002077.png,6,7
guitarfish_s_000415.png,67,1
mountain_rose_s_000078.png,70,2
orange_s_000050.png,53,4
oilcan_s_000556.png,16,3
macoun_s_000022.png,0,4
castle_s_001785.png,17,9
eve_s_000046.png,98,14
golden_hamster_s_000435.png,36,16
red_delicious_s_002109.png,0,4
bos_taurus_s_000146.png,19,11
hamster_s_001401.png,36,16
sofa_s_000387.png,25,6
flatfish_s_001828.png,32,1
girl_s_000503.png,35,14
rose_s_000517.png,70,2
turtle_s_002494.png,93,15
fishbowl_s_001409.png,10,3
right_whale_s_000753.png,95,0
house_s_001390.png,37,9
sofa_s_000343.png,25,6
mourning_cloak_s_000625.png,14,7
fox_s_001199.png,34,12
bear_s_000712.png,3,8
bear_s_001023.png,3,8
breakfast_table_s_000254.png,84,6
built_in_bed_s_000436.png,5,6
rabbit_ears_s_001703.png,65,16
red_fox_s_000258.png,34,12
porcupine_s_000012.png,63,12
oriental_cockroach_s_001355.png,24,7
fin_whale_s_000228.png,95,0
trout_s_002471.png,91,1
pickup_s_000442.png,58,18
edmontonia_s_000333.png,29,15
sunflower_s_001602.png,82,2
argiope_aurantia_s_000118.png,79,13
lamp_s_002155.png,40,5
motor_mower_s_000420.png,41,19
streetcar_s_001019.png,81,19
seal_s_001326.png,72,0
red_fox_s_001480.png,34,12
bear_s_001902.png,3,8
motorbike_s_000362.png,48,18
red_fox_s_000331.png,34,12
vulpes_vulpes_s_000012.png,34,12
valencia_orange_s_000005.png,53,4
butterfly_s_003170.png,14,7
sunflower_s_002427.png,82,2
alarm_clock_s_000552.png,22,5
serengeti_s_002299.png,60,10
chimpanzee_s_000158.png,21,11
breakfast_table_s_001487.png,84,6
private_road_s_000347.png,68,9
pickup_s_000505.png,58,18
guitarfish_s_000837.png,67,1
butterfly_orchid_s_000399.png,54,2
acer_saccharum_s_000891.png,47,17
adriatic_s_003141.png,71,10
table_s_001609.png,84,6
alarm_clock_s_000527.png,22,5
easy_chair_s_001847.png,20,6
adriatic_sea_s_000078.png,71,10
eagle_ray_s_000137.png,67,1
bos_taurus_s_000436.png,19,11
goldfish_s_002716.png,1,1
minibike_s_000519.png,48,18
bus_s_000593.png,13,18
elephant_s_001517.png,31,11
chimpanzee_s_000841.png,21,11
squirrel_s_000459.png,80,16
sofa_s_000056.png,25,6
dolphin_s_001468.png,30,0
mount_s_000986.png,49,10
elephant_s_001528.png,31,11
wardrobe_s_000407.png,94,6
access_road_s_001479.png,68,9
bigarade_s_000110.png,53,4
wardrobe_s_002106.png,94,6
built_in_bed_s_001349.png,5,6
railroad_train_s_001629.png,90,18
oak_tree_s_000644.png,52,17
chalice_s_002278.png,28,3
minibike_s_001417.png,48,18
bartlett_pear_s_000342.png,57,4
built_in_bed_s_002114.png,5,6
camel_s_000375.png,15,11
goblet_s_000771.png,28,3
cockroach_s_001546.png,24,7
sunflower_s_000858.png,82,2
red_fox_s_001686.png,34,12
milk_can_s_001400.png,16,3
safety_bike_s_000277.png,8,18
sister_s_000265.png,35,14
rainbow_trout_s_000571.png,91,1
plate_s_000179.png,61,3
citrus_aurantium_s_000336.png,53,4
fox_s_001910.png,34,12
closet_s_002430.png,94,6
syrian_hamster_s_000387.png,36,16
oak_tree_s_001632.png,52,17
wood_s_001855.png,33,10
seal_s_000237.png,72,0
didelphis_virginiana_s_000171.png,64,12
castle_s_002180.png,17,9
kangaroo_s_001115.png,38,11
wtc_s_001398.png,76,9
rainbow_trout_s_000294.png,91,1
sofa_s_001077.png,25,6
easy_chair_s_001178.png,20,6
plaice_s_001306.png,32,1
rose_s_001908.png,70,2
pine_tree_s_001788.png,59,17
beetle_s_000285.png,7,7
altar_boy_s_001141.png,11,14
byway_s_001295.png,68,9
cycle_s_002090.png,8,18
dust_cloud_s_001155.png,23,10
tree_squirrel_s_001026.png,80,16
snail_s_002406.png,77,13
mower_s_000023.png,41,19
panthera_leo_s_000789.png,43,8
couch_s_000542.png,25,6
bed_s_000406.png,5,6
skunk_s_002009.png,75,12
bear_s_000333.png,3,8
lamp_s_000544.png,40,5
tin_can_s_001650.png,16,3
lamp_s_001118.png,40,5
railroad_train_s_000262.png,90,18
flounder_s_000124.png,32,1
nematode_s_001707.png,99,13
mountain_s_000074.png,49,10
squirrel_s_001062.png,80,16
sunflower_s_000550.png,82,2
skunk_s_001097.png,75,12
icbm_s_000490.png,69,19
boy_s_000283.png,11,14
sofa_s_000009.png,25,6
harvest_mouse_s_001439.png,50,16
valencia_orange_s_000032.png,53,4
camel_s_000295.png,15,11
cattle_s_000607.png,19,11
garden_snail_s_001706.png,77,13
butterfly_s_002166.png,14,7
gray_wolf_s_002232.png,97,8
train_s_003161.png,90,18
cichlid_s_000021.png,1,1
kangaroo_s_001148.png,38,11
pine_tree_s_001334.png,59,17
gecko_s_000128.png,44,15
army_tank_s_000033.png,85,19
rosebush_s_000892.png,70,2
rose_s_001980.png,70,2
castor_fiber_s_000211.png,4,0
exocet_s_000243.png,69,19
